692437800881410049,0
1257573808837279744,0
1256660910476795906,1
1255853725412982786,0
1232939280860729344,0
1252247471163691008,0
1246342823030534144,0
1245400910836174850,0
1250465263046311938,0
1258495390871097344,1
1246447585566642177,0
1233705482755485696,0
1246472853148643329,0
1247146530307530758,0
1246338915180646400,0
1245850347488370688,0
1245993155926859778,0
1250201032690368519,0
1238110096334479364,0
1236104646504022016,0
1256595942901460992,0
1247040307100815367,0
1257183756160507905,0
1247722577843359744,1
1244351222213206016,0
1244909857624535040,0
1250317021004197889,1
1240237992872157185,1
1246841213531172869,0
1245086661874253826,1
1247279621810331649,0
1236111257901678594,0
1256885125213589504,0
1246835349747314688,0
1134256181462085632,0
1247425267305455616,1
1244905726201466880,0
1246157564808777729,1
1258432649061949441,0
1246156167665106945,0
1249027180283039746,0
1245019036574003208,0
1243503999355150339,0
1247400703972302849,0
1165062208163762176,0
1248824363543117826,1
1243299007759343616,0
1242409032079552515,0
1232372662002950144,0
1247780390556717058,0
1248224503504809986,0
1247366908380250112,0
1250695803305426944,0
1247421478322274304,0
1251202767928135680,0
1248888840842031107,1
1222938696472846336,0
1251639034511794179,0
1243182756710014978,0
1246141504973750273,0
1241454267183046665,0
1177539052683309056,0
1238386920855666688,1
1245778765520818180,1
1249655730581405701,0
1249538997350629376,0
1258196789607497728,0
1224841816769474572,0
1246561443090178054,0
1255243571592073220,0
1258179709180887042,0
1245072886366380032,0
1155142342044782597,0
1251139311681978373,0
1246169793549533184,0
1255976675252158465,0
1247119028495306752,0
1246139970730983424,0
1249640419199197184,0
1242438522876854272,0
1248230970844680192,0
1237370879438393346,0
1245100865247158273,0
1246197426060484611,0
1246747611345936385,0
1236073292055957504,0
1250145596444418051,0
1248541311914762240,0
1253724561381765122,0
1251568062387511297,0
1252233797375938560,0
1255922000943616008,1
1246097480904773633,0
1248587275145011201,0
1240023115222089731,0
1250723619996676102,0
1150208561949138944,0
1246653728905736193,1
1258558082336112640,0
1247073093467734016,0
1252242904321589249,0
1237386458010247174,0
1235207700667076609,0
1229438680265379841,1
1255298032654049282,0
1245098230465138688,0
1248288535129571330,1
1253434583082602506,0
1250544519042535425,0
1246556171156283396,1
1247528198155300866,1
1240245771271839749,0
1249081029333323777,0
1247238163942313984,0
1242446975817089024,0
1237984616377487360,0
1249627375102550016,0
1258571667359531009,1
1250116811812732934,0
1255520947240607747,0
1254582299523416065,0
1253344833021902853,0
1247571897212157952,0
1249346693834911744,1
1239254913147973638,1
1242811947378229250,0
1184373448061128710,0
1251732448658042881,0
1248252207457341440,1
1238181261061042182,0
1248210652730138624,0
1245187577226936321,0
1251201247601987586,0
1249419588363849731,0
1246118081581195264,1
1246477731862380551,0
1247448008402382848,1
1247459795096997888,0
1244941448723791873,1
1249761784409489408,0
1249736232415813632,0
1245665968392736769,1
1248144611241070592,0
997208725000769537,0
1246180745384787968,0
1253104133843890182,0
1246462745513508866,0
1246461495258554370,0
1257290690414948352,1
1221927767966699520,0
1247612129244372993,0
1250070338207178752,0
1236366236453351424,1
1245055925288747008,1
1246489563767267329,0
1017284899210919936,0
1246813712020901888,0
1246755881947140097,1
1233167042267635712,0
1244982597744295937,0
1246984094858137600,0
1245956349516828673,0
1224333398375849984,0
1202096500446318592,0
1248173990981533696,0
1247485587566755840,0
1247201706678476803,0
1246772237769859072,0
1076404460807548929,0
1238797497969119232,0
1245433131387236352,0
1248284293035634690,1
1246214718508990464,1
1245314814282551297,1
1239473022962225152,0
1258114207536447488,0
1249451368852516864,0
1234148413731745798,1
1249898057451241473,0
1237752195682009089,0
1235985860501397504,0
1239573274432024578,0
1254161853896245254,0
1246552385696215041,0
1222644337185632262,0
1247367342830407682,0
1251591265893912579,0
1239022761995055106,1
1247213085221404679,0
1245248851335757824,0
1245828029542215681,1
1247709171660795905,0
1227986466061606912,0
1248650607025676289,0
1231675050304122882,0
1245237489721389057,0
1251672017604169728,0
1248160710397431808,0
1247591518329810945,0
1249986806172585984,0
1252632192326369281,1
1242689305945886722,0
1246403892168007680,0
1240395593362616323,0
1236616461625561095,1
1253642221313617920,0
1236186179625680898,0
1252174559073062912,0
1239653798425120776,0
1249229178270035968,0
1246119292502003713,0
1258347322213388288,0
1248168534263443456,0
1253083271996596229,0
1250586995568660480,0
1249280637359489025,0
1250239675479887874,0
1241666778532581376,0
1246831845783875586,0
1248730720580714498,1
1257792804413153282,1
1247824524026011648,0
1250331724510158848,0
1236038189917163520,1
1247807582934151171,0
1246141940099358723,0
1250748598863761409,0
1229847955143872512,0
1245035222862909440,0
1250359473878618113,0
1238615797028679681,0
1252629532328128514,0
1237416599667314693,0
1231264703319543810,0
1250762807529922560,0
1241653261897216000,0
1258079969667768321,1
1245950657363763201,1
1252166443636056064,0
1249200116667424769,0
1251248098569064448,1
1032581445351550976,0
1244446119452696577,0
1246075320987312131,1
1248726474263154688,0
1254905717372452870,0
1250471958099173378,0
1246298252091076609,0
1233841822675488775,0
1245053208986345475,0
1252779962077151234,0
1247416151648243712,0
1247108716576550913,0
1237448772440948742,0
1244649221631901697,0
1247306338386001922,0
1251910695240728580,0
1252035304950644736,0
1252524769469227008,0
1225950670471086080,0
1243950561814294528,0
1253189330723471361,1
1247186201909567488,0
1247202070031142914,0
1237399020923801602,1
1256960686640463874,0
1257248397028929537,0
1247971166247157760,0
1255670976999755784,0
1248191348039208961,0
1237828366767702016,0
1247439268320026625,0
1237072567590178816,0
1245746141452517376,1
1244281745152905217,0
1215762050871373824,0
1250864514951557120,1
1230864644413194242,0
1242787056239157250,0
1246496508729528321,0
1252239916152401921,1
1247544997966200832,1
1248386268754403329,0
1247908335157993474,0
1250467601374994434,0
1241566718629158912,0
1250397517533061122,0
1250276301786632194,0
1246116471958274050,0
1251335127331942401,0
1254074242905366528,0
1253003740665217028,0
1250239956636721152,1
1247217484807262209,0
1228431219576233985,0
1246916315044085762,0
1221779340590895106,0
1246400983556554755,0
1247213630724194304,0
1236473220783636481,0
1245891526892363776,0
1249032808456019970,0
1250683000511180800,0
1257548565578121221,0
1230404791286804481,0
1247243424065040385,0
1245466020053164034,0
1246111719820124161,0
1242807745155338240,0
1249675390219583498,1
1248837688637046795,0
1245630706484563968,1
1247236184344006659,0
1256974096765779970,1
1246909251303305216,0
1246935661128671236,0
1257953064176271362,0
1235921099143163907,0
1247539308472352770,0
1251156258960232448,0
935499923155537921,0
1240474159777550337,0
1251139947446353920,0
1240798441975853057,0
1255177598600130560,0
1249986050073792513,0
1243573840296521734,0
1247196531008159746,0
1246527569903726598,1
1247448939609153536,0
1249820750657224704,1
1257861949666275332,0
1239370638231506944,1
1240175214266167296,1
1247177193408663552,0
1249099716689661952,0
1254065880624959488,0
1246462444391759872,0
1246217613702823936,1
1245055967974305795,0
1249373727030206464,0
1246116478610477063,0
1257935388800360448,0
1248889702788161537,1
1205672039425740802,0
1196148537525977088,0
1240547718046650369,0
1239581405937573888,0
1251995381661040642,0
1245431758415450121,0
1246367450884640769,0
1239314007544086531,0
1250545919113732096,0
1249420181106905088,0
1255672657346887681,0
704332850670120962,0
1246100059646840832,0
1251075243386572800,0
1249784829303980032,0
1242430913369141253,1
1241829801750679552,0
1258675127283093504,0
1220316095132979200,0
1250201805407084546,0
1249811764600090627,0
1246002835063529472,0
1246546131879964672,0
1247296542144376838,0
1253349421791805440,0
1246431763443986439,0
1228755593982136320,0
1248333612212195328,0
1246535273615409153,1
1247982295413338117,0
1197611928371245061,1
1243244763320594435,0
1239071257510854657,0
1257222662574747649,0
1248162494927065088,0
891369468470988800,0
1247492734547636228,0
1252962142061551616,0
1243152839121264641,0
1245434438584074240,0
1257617219774750720,0
1222758108205895681,0
1247127204464648192,1
1220737289464221696,0
1242642675171459072,0
1252740471690072064,0
1253021806786568192,0
1241154876735815680,0
1242455267603877894,0
1246923254239039496,0
1246818722939011072,0
1247623877007511553,0
1248772318094131200,0
1252643010925510663,0
1249291899451645955,0
1240321710110326784,0
1253826582545936385,0
1248783625300127744,0
1241484874575478784,0
1244507858311483393,0
1244784095327993856,1
1252555475046092800,0
1246420588157194242,0
1245289188678864897,1
1249831604228325377,0
1251628843741265921,0
1248396592710684672,0
1248302882501332992,0
1248786594892578816,0
1250172527802015746,1
1232838538976251905,1
1251874216196046851,0
1235247582617702401,0
1251165354031755264,0
1256131241213976576,0
1246130718700457984,0
1247193257718800388,0
1233834553489358848,0
1245098955370872835,0
1246504051124187137,0
1247081185806876672,0
1256863355920363520,0
1256876249923891200,0
1242531441180803074,0
1225160176338010112,0
1252311411428143105,0
1235347292724568066,0
1247244589112541184,0
1246809683186327555,0
1228460719869394944,0
1248370193816002561,0
1246446432539873281,0
1249781016757260289,0
1253766699695976450,0
1246995376042913792,0
1246926915862216706,0
1246507650688454656,0
1232348171751178241,0
1247272463001686017,0
1120827566791766017,0
1248255939741917184,0
1249967029639098375,0
1246438540432596995,0
1246047154856235010,0
1244174939814592512,0
1245137231163142145,0
1252194162058956800,0
1252128096326610944,0
1245856450880012288,0
1247403885091790849,0
1246401733657591808,0
1248061741591863299,0
1257086261476470784,0
1238019345080619008,0
1249654574098628608,0
1246148793524838401,0
1253410601793015810,0
1242426043304218625,1
1179794680797696002,0
1247270079877853185,0
1248541228171485184,0
1247160832947093504,0
1252874226781917185,0
1255072764995780608,0
1235622974193127424,0
1245287008425119744,0
1247273975971004416,0
1251471374469738496,0
1244826550501027842,0
1252352475090173953,0
1249008512476168193,0
1249757857177886720,1
1256723679049928705,0
1245217715339644933,1
1239988189517033472,1
1236432019057508352,0
1247131569191628800,0
1239907746188865536,0
1247612670641147908,0
1247302620689170433,0
1243208321030643713,0
1247771833568354314,1
1246720859584200704,0
1252500529076490242,0
1250040889877172229,0
1250002448581890048,0
1243864581400756224,0
1246041010054017024,1
1249691857858301952,0
1253648126524526593,0
1258738914686316545,0
1243328173288370176,0
1247700859967827970,0
1253107568580452352,0
1249058326819688448,0
1240087416469413888,0
1250661584181047296,0
1224693654800957440,0
1247264241146568706,0
1251849634726756353,0
1247584895695589377,0
1250044308700442625,0
1248907361462284289,0
1247247864830537734,0
1255848985878806528,0
1252834793680560130,0
1245716954096250880,0
1248686883917316096,1
1247350690885836805,0
1252848283279437824,0
1246971196891115522,0
1237943339921616896,1
1247125818272251906,0
1246703362633949185,0
1258455834822168576,0
1256013645907181570,1
1250817454252621824,0
1251538848787476480,1
1233491554045767680,0
1246551570365534208,0
1245781696391385088,1
1250724478277029888,0
1253417698467254276,0
1250369915803987968,0
1246579509228376067,0
1252986604710486017,0
1246464626406985729,0
1234964653014384644,0
1256218689436880900,0
1246833961474691072,0
1248200831297560576,0
1246963204191739904,0
1247852678232674305,0
1229537034609549312,0
1253298083112218625,0
1246372443570274304,0
1246445472795025410,0
1240438339552948224,1
1256185098711502848,1
1230865220827901952,0
1235056416995586048,0
1253724265641369601,0
1257396008306323464,0
1246427790683115520,0
1253829372936622081,1
1248927296892911616,0
1232371717886136321,0
1242965292235571201,0
1246955304245485573,0
1241185334588661762,0
1250027260679081985,1
1253364814166065154,0
1253250092691267584,0
1245859001696260096,0
1247570078603845634,1
1247365260262154240,0
1247130469625401346,0
1239920539512291328,1
1246687779897192451,0
1248619964728135691,0
1238460596414230529,0
1252176166045302784,0
1257736014866419713,1
1245801450535555074,0
1233599710146904065,1
1246901636913672199,0
1237646890788741122,0
1245207091620376577,0
1235488044221976576,0
1139236468365434880,0
1244694238312488960,0
1247083799986479104,0
1247165311272574978,0
1247095681711472641,0
1246724588635127808,0
1246836737592221697,0
1233030053589606401,0
1250503692765233159,0
1222551033789939712,0
1249700093781069824,0
1250068068006596611,0
1160559985983676416,0
